topic,chinese,japanese,indonesian,zh_ratio_in_ja,zh_ratio_in_id,has_mixed_lang
安全防护设置,在Docker场景下，使用安全防护设置可以有效提升数据存储效率。,ドッカーのシナリオでは、安全防护设置を使用することで数据存储効率を効果的に向上させることができます。,"Dalam skenario Docker, penggunaan 安全防护设置 dapat meningkatkan efisiensi 数据存储 secara efektif.",0.38,0.1111111111111111,True
故障排查指南,排查虚拟机相关故障时，应优先检查故障排查指南和性能监控。,仮想マシン関連の障害を調査する場合、故障排查指南と性能监控を優先的に確認すべきです。,"Saat memecahkan masalah terkait mesin virtual, sebaiknya periksa 故障排查指南 dan 性能监控 terlebih dahulu.",0.5952380952380952,0.10309278350515463,True
故障排查指南,优化分布式存储的性能，需要调整故障排查指南和安全防护参数。,分散ストレージのパフォーマンスを最適化するには、故障排查指南と安全防护パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja penyimpanan terdistribusi, perlu menyesuaikan parameter 故障排查指南 dan 安全防护.",0.3584905660377358,0.09900990099009901,True
负载均衡配置,优化镜像的性能，需要调整负载均衡配置和数据存储参数。,イメージのパフォーマンスを最適化するには、负载均衡配置と数据存储パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja gambar, perlu menyesuaikan parameter 负载均衡配置 dan 数据存储.",0.34,0.12195121951219512,True
安全防护设置,访问密钥的主要作用是安全防护设置，适用于安全防护场景。,アクセスキーの主な役割は安全防护设置であり、安全防护のシナリオに適しています。,"Peran utama kunci akses adalah 安全防护设置, yang cocok untuk skenario 安全防护.",0.358974358974359,0.14285714285714285,True
故障排查指南,Kubernetes的主要作用是故障排查指南，适用于数据存储场景。,クバネテスの主な役割は故障排查指南であり、数据存储のシナリオに適しています。,"Peran utama Kubernetes adalah 故障排查指南, yang cocok untuk skenario 数据存储.",0.3684210526315789,0.14492753623188406,True
监控告警配置,实例的优势在于监控告警配置，相比传统方式可降低批量处理成本。,インスタンスの利点は监控告警配置にあり、従来の方法に比べて批量处理コストを削減できます。,"Kelebihan instance terletak pada 监控告警配置, yang dapat mengurangi biaya 批量处理 dibandingkan metode tradisional.",0.4318181818181818,0.09433962264150944,True
数据库运维,排查事务相关故障时，应优先检查数据库运维和安全防护。,事务関連の障害を調査する場合、数据库运维と安全防护を優先的に確認すべきです。,"Saat memecahkan masalah terkait 事务, sebaiknya periksa 数据库运维 dan 安全防护 terlebih dahulu.",0.631578947368421,0.12941176470588237,True
云服务器操作,通过安全组接口，可以实现云服务器操作的安全防护操作。,セキュリティグループインターフェースを介して、云服务器操作の安全防护操作を実現することができます。,"Melalui antarmuka grup keamanan, dapat mengimplementasikan operasi 云服务器操作 pada 安全防护.",0.30612244897959184,0.11904761904761904,True
负载均衡配置,部署分布式存储前，需先完成负载均衡配置和数据存储的准备工作。,分散ストレージをデプロイする前に、负载均衡配置と数据存储の準備作業を完了する必要があります。,"Sebelum menyebarkan penyimpanan terdistribusi, perlu menyelesaikan persiapan 负载均衡配置 dan 数据存储 terlebih dahulu.",0.45652173913043476,0.09174311926605505,True
安全防护设置,优化镜像的性能，需要调整安全防护设置和故障恢复参数。,イメージのパフォーマンスを最適化するには、安全防护设置と故障恢复パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja gambar, perlu menyesuaikan parameter 安全防护设置 dan 故障恢复.",0.34,0.12195121951219512,True
监控告警配置,排查虚拟机相关故障时，应优先检查监控告警配置和资源调度。,仮想マシン関連の障害を調査する場合、监控告警配置と资源调度を優先的に確認すべきです。,"Saat memecahkan masalah terkait mesin virtual, sebaiknya periksa 监控告警配置 dan 资源调度 terlebih dahulu.",0.5952380952380952,0.10309278350515463,True
API接口调用,在实例场景下，使用API接口调用可以有效提升数据存储效率。,インスタンスのシナリオでは、API接口调用を使用することで数据存储効率を効果的に向上させることができます。,"Dalam skenario instance, penggunaan API接口调用 dapat meningkatkan efisiensi 数据存储 secara efektif.",0.32075471698113206,0.08602150537634409,True
故障排查指南,配置访问密钥时，需要注意故障排查指南和性能监控的兼容性。,アクセスキーを設定する場合、故障排查指南と性能监控の互換性に注意する必要があります。,"Saat mengkonfigurasi kunci akses, perlu diperhatikan kompatibilitas antara 故障排查指南 dan 性能监控.",0.5,0.10989010989010989,True
数据库运维,通过索引优化接口，可以实现数据库运维的数据存储操作。,索引优化インターフェースを介して、数据库运维の数据存储操作を実現することができます。,"Melalui antarmuka 索引优化, dapat mengimplementasikan operasi 数据库运维 pada 数据存储.",0.42857142857142855,0.17567567567567569,True
安全防护设置,安全组的主要作用是安全防护设置，适用于安全防护场景。,セキュリティグループの主な役割は安全防护设置であり、安全防护のシナリオに適しています。,"Peran utama grup keamanan adalah 安全防护设置, yang cocok untuk skenario 安全防护.",0.32558139534883723,0.1388888888888889,True
安全防护设置,通过分布式存储接口，可以实现安全防护设置的批量处理操作。,分散ストレージインターフェースを介して、安全防护设置の批量处理操作を実現することができます。,"Melalui antarmuka penyimpanan terdistribusi, dapat mengimplementasikan operasi 安全防护设置 pada 批量处理.",0.3695652173913043,0.10416666666666667,True
容器服务部署,Pod的主要作用是容器服务部署，适用于资源调度场景。,ポッドの主な役割は容器服务部署であり、资源调度のシナリオに適しています。,"Peran utama Pod adalah 容器服务部署, yang cocok untuk skenario 资源调度.",0.3888888888888889,0.16129032258064516,True
安全防护设置,Bucket的主要作用是安全防护设置，适用于资源调度场景。,バケットの主な役割は安全防护设置であり、资源调度のシナリオに適しています。,"Peran utama Bucket adalah 安全防护设置, yang cocok untuk skenario 资源调度.",0.3783783783783784,0.15384615384615385,True
监控告警配置,优化访问密钥的性能，需要调整监控告警配置和资源调度参数。,アクセスキーのパフォーマンスを最適化するには、监控告警配置と资源调度パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja kunci akses, perlu menyesuaikan parameter 监控告警配置 dan 资源调度.",0.3269230769230769,0.11494252873563218,True
API接口调用,部署弹性计算前，需先完成API接口调用和性能监控的准备工作。,弾性コンピューティングをデプロイする前に、API接口调用と性能监控の準備作業を完了する必要があります。,"Sebelum menyebarkan komputasi elastis, perlu menyelesaikan persiapan API接口调用 dan 性能监控 terlebih dahulu.",0.37254901960784315,0.0784313725490196,True
监控告警配置,配置Bucket时，需要注意监控告警配置和故障恢复的兼容性。,バケットを設定する場合、监控告警配置と故障恢复の互換性に注意する必要があります。,"Saat mengkonfigurasi Bucket, perlu diperhatikan kompatibilitas antara 监控告警配置 dan 故障恢复.",0.525,0.11627906976744186,True
负载均衡配置,排查Bucket相关故障时，应优先检查负载均衡配置和故障恢复。,バケット関連の障害を調査する場合、负载均衡配置と故障恢复を優先的に確認すべきです。,"Saat memecahkan masalah terkait Bucket, sebaiknya periksa 负载均衡配置 dan 故障恢复 terlebih dahulu.",0.5609756097560976,0.1111111111111111,True
负载均衡配置,部署访问密钥前，需先完成负载均衡配置和批量处理的准备工作。,アクセスキーをデプロイする前に、负载均衡配置と批量处理の準備作業を完了する必要があります。,"Sebelum menyebarkan kunci akses, perlu menyelesaikan persiapan 负载均衡配置 dan 批量处理 terlebih dahulu.",0.4222222222222222,0.10526315789473684,True
API接口调用,通过Bucket接口，可以实现API接口调用的故障恢复操作。,バケットインターフェースを介して、API接口调用の故障恢复操作を実現することができます。,"Melalui antarmuka Bucket, dapat mengimplementasikan operasi API接口调用 pada 故障恢复.",0.29545454545454547,0.10256410256410256,True
安全防护设置,在虚拟机场景下，使用安全防护设置可以有效提升安全防护效率。,仮想マシンのシナリオでは、安全防护设置を使用することで安全防护効率を効果的に向上させることができます。,"Dalam skenario mesin virtual, penggunaan 安全防护设置 dapat meningkatkan efisiensi 安全防护 secara efektif.",0.4117647058823529,0.10309278350515463,True
数据库运维,锁机制是数据库运维中的核心组件，用于实现故障恢复功能。,锁机制は数据库运维のコアコンポーネントであり、故障恢复機能を実現するために使用されます。,锁机制 adalah komponen inti dalam 数据库运维 yang digunakan untuk mengimplementasikan fungsi 故障恢复.,0.4090909090909091,0.13333333333333333,True
安全防护设置,排查镜像相关故障时，应优先检查安全防护设置和故障恢复。,イメージ関連の障害を調査する場合、安全防护设置と故障恢复を優先的に確認すべきです。,"Saat memecahkan masalah terkait gambar, sebaiknya periksa 安全防护设置 dan 故障恢复 terlebih dahulu.",0.5609756097560976,0.1111111111111111,True
API接口调用,在Docker场景下，使用API接口调用可以有效提升性能监控效率。,ドッカーのシナリオでは、API接口调用を使用することで性能监控効率を効果的に向上させることができます。,"Dalam skenario Docker, penggunaan API接口调用 dapat meningkatkan efisiensi 性能监控 secara efektif.",0.3333333333333333,0.08791208791208792,True
负载均衡配置,访问密钥是负载均衡配置中的核心组件，用于实现故障恢复功能。,アクセスキーは负载均衡配置のコアコンポーネントであり、故障恢复機能を実現するために使用されます。,kunci akses adalah komponen inti dalam 负载均衡配置 yang digunakan untuk mengimplementasikan fungsi 故障恢复.,0.3333333333333333,0.10101010101010101,True
云服务器操作,排查安全组相关故障时，应优先检查云服务器操作和资源调度。,セキュリティグループ関連の障害を調査する場合、云服务器操作と资源调度を優先的に確認すべきです。,"Saat memecahkan masalah terkait grup keamanan, sebaiknya periksa 云服务器操作 dan 资源调度 terlebih dahulu.",0.48936170212765956,0.10309278350515463,True
云计算基础,配置算力时，需要注意云计算基础和性能监控的兼容性。,算力を設定する場合、云计算基础と性能监控の互換性に注意する必要があります。,"Saat mengkonfigurasi 算力, perlu diperhatikan kompatibilitas antara 云计算基础 dan 性能监控.",0.5945945945945946,0.13580246913580246,True
负载均衡配置,Docker是负载均衡配置中的核心组件，用于实现数据存储功能。,ドッカーは负载均衡配置のコアコンポーネントであり、数据存储機能を実現するために使用されます。,Docker adalah komponen inti dalam 负载均衡配置 yang digunakan untuk mengimplementasikan fungsi 数据存储.,0.34782608695652173,0.10638297872340426,True
容器服务部署,Kubernetes支持容器服务部署和批量处理两种模式，满足不同业务需求。,クバネテスは容器服务部署と批量处理の2つのモードをサポートし、異なる業務ニーズを満たします。,"Kubernetes mendukung dua mode yaitu 容器服务部署 dan 批量处理, memenuhi kebutuhan bisnis yang berbeda.",0.30434782608695654,0.10869565217391304,True
API接口调用,在Object场景下，使用API接口调用可以有效提升性能监控效率。,オブジェクトのシナリオでは、API接口调用を使用することで性能监控効率を効果的に向上させることができます。,"Dalam skenario Objek, penggunaan API接口调用 dapat meningkatkan efisiensi 性能监控 secara efektif.",0.32075471698113206,0.08888888888888889,True
云服务器操作,在安全组场景下，使用云服务器操作可以有效提升资源调度效率。,セキュリティグループのシナリオでは、云服务器操作を使用することで资源调度効率を効果的に向上させることができます。,"Dalam skenario grup keamanan, penggunaan 云服务器操作 dapat meningkatkan efisiensi 资源调度 secara efektif.",0.3392857142857143,0.10309278350515463,True
API接口调用,优化Bucket的性能，需要调整API接口调用和故障恢复参数。,バケットのパフォーマンスを最適化するには、API接口调用と故障恢复パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja Bucket, perlu menyesuaikan parameter API接口调用 dan 故障恢复.",0.29411764705882354,0.0963855421686747,True
安全防护设置,部署虚拟机前，需先完成安全防护设置和数据存储的准备工作。,仮想マシンをデプロイする前に、安全防护设置と数据存储の準備作業を完了する必要があります。,"Sebelum menyebarkan mesin virtual, perlu menyelesaikan persiapan 安全防护设置 dan 数据存储 terlebih dahulu.",0.4772727272727273,0.10309278350515463,True
API接口调用,Bucket的优势在于API接口调用，相比传统方式可降低故障恢复成本。,バケットの利点はAPI接口调用にあり、従来の方法に比べて故障恢复コストを削減できます。,"Kelebihan Bucket terletak pada API接口调用, yang dapat mengurangi biaya 故障恢复 dibandingkan metode tradisional.",0.3953488372093023,0.0761904761904762,True
云计算基础,排查虚拟化相关故障时，应优先检查云计算基础和性能监控。,虚拟化関連の障害を調査する場合、云计算基础と性能监控を優先的に確認すべきです。,"Saat memecahkan masalah terkait 虚拟化, sebaiknya periksa 云计算基础 dan 性能监控 terlebih dahulu.",0.6410256410256411,0.13953488372093023,True
安全防护设置,配置虚拟机时，需要注意安全防护设置和安全防护的兼容性。,仮想マシンを設定する場合、安全防护设置と安全防护の互換性に注意する必要があります。,"Saat mengkonfigurasi mesin virtual, perlu diperhatikan kompatibilitas antara 安全防护设置 dan 安全防护.",0.5609756097560976,0.10752688172043011,True
负载均衡配置,配置Bucket时，需要注意负载均衡配置和数据存储的兼容性。,バケットを設定する場合、负载均衡配置と数据存储の互換性に注意する必要があります。,"Saat mengkonfigurasi Bucket, perlu diperhatikan kompatibilitas antara 负载均衡配置 dan 数据存储.",0.525,0.11627906976744186,True
API接口调用,访问密钥的优势在于API接口调用，相比传统方式可降低数据存储成本。,アクセスキーの利点はAPI接口调用にあり、従来の方法に比べて数据存储コストを削減できます。,"Kelebihan kunci akses terletak pada API接口调用, yang dapat mengurangi biaya 数据存储 dibandingkan metode tradisional.",0.37777777777777777,0.07272727272727272,True
数据库运维,配置索引优化时，需要注意数据库运维和数据存储的兼容性。,索引优化を設定する場合、数据库运维と数据存储の互換性に注意する必要があります。,"Saat mengkonfigurasi 索引优化, perlu diperhatikan kompatibilitas antara 数据库运维 dan 数据存储.",0.6153846153846154,0.1566265060240964,True
安全防护设置,优化镜像的性能，需要调整安全防护设置和数据存储参数。,イメージのパフォーマンスを最適化するには、安全防护设置と数据存储パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja gambar, perlu menyesuaikan parameter 安全防护设置 dan 数据存储.",0.34,0.12195121951219512,True
安全防护设置,优化Pod的性能，需要调整安全防护设置和资源调度参数。,ポッドのパフォーマンスを最適化するには、安全防护设置と资源调度パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja Pod, perlu menyesuaikan parameter 安全防护设置 dan 资源调度.",0.3469387755102041,0.12658227848101267,True
负载均衡配置,通过Bucket接口，可以实现负载均衡配置的安全防护操作。,バケットインターフェースを介して、负载均衡配置の安全防护操作を実現することができます。,"Melalui antarmuka Bucket, dapat mengimplementasikan operasi 负载均衡配置 pada 安全防护.",0.3488372093023256,0.12987012987012986,True
负载均衡配置,实例的优势在于负载均衡配置，相比传统方式可降低资源调度成本。,インスタンスの利点は负载均衡配置にあり、従来の方法に比べて资源调度コストを削減できます。,"Kelebihan instance terletak pada 负载均衡配置, yang dapat mengurangi biaya 资源调度 dibandingkan metode tradisional.",0.4318181818181818,0.09433962264150944,True
故障排查指南,在访问密钥场景下，使用故障排查指南可以有效提升安全防护效率。,アクセスキーのシナリオでは、故障排查指南を使用することで安全防护効率を効果的に向上させることができます。,"Dalam skenario kunci akses, penggunaan 故障排查指南 dapat meningkatkan efisiensi 安全防护 secara efektif.",0.36538461538461536,0.10526315789473684,True
负载均衡配置,虚拟机的优势在于负载均衡配置，相比传统方式可降低故障恢复成本。,仮想マシンの利点は负载均衡配置にあり、従来の方法に比べて故障恢复コストを削減できます。,"Kelebihan mesin virtual terletak pada 负载均衡配置, yang dapat mengurangi biaya 故障恢复 dibandingkan metode tradisional.",0.4883720930232558,0.09009009009009009,True
API接口调用,优化分布式存储的性能，需要调整API接口调用和批量处理参数。,分散ストレージのパフォーマンスを最適化するには、API接口调用と批量处理パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja penyimpanan terdistribusi, perlu menyesuaikan parameter API接口调用 dan 批量处理.",0.3148148148148148,0.0784313725490196,True
安全防护设置,优化Object的性能，需要调整安全防护设置和安全防护参数。,オブジェクトのパフォーマンスを最適化するには、安全防护设置と安全防护パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja Objek, perlu menyesuaikan parameter 安全防护设置 dan 安全防护.",0.3269230769230769,0.12345679012345678,True
API接口调用,部署Docker前，需先完成API接口调用和数据存储的准备工作。,ドッカーをデプロイする前に、API接口调用と数据存储の準備作業を完了する必要があります。,"Sebelum menyebarkan Docker, perlu menyelesaikan persiapan API接口调用 dan 数据存储 terlebih dahulu.",0.38636363636363635,0.08791208791208792,True
监控告警配置,在Kubernetes场景下，使用监控告警配置可以有效提升批量处理效率。,クバネテスのシナリオでは、监控告警配置を使用することで批量处理効率を効果的に向上させることができます。,"Dalam skenario Kubernetes, penggunaan 监控告警配置 dapat meningkatkan efisiensi 批量处理 secara efektif.",0.37254901960784315,0.10638297872340426,True
API接口调用,配置弹性计算时，需要注意API接口调用和资源调度的兼容性。,弾性コンピューティングを設定する場合、API接口调用と资源调度の互換性に注意する必要があります。,"Saat mengkonfigurasi komputasi elastis, perlu diperhatikan kompatibilitas antara API接口调用 dan 资源调度.",0.4375,0.08163265306122448,True
安全防护设置,Docker的主要作用是安全防护设置，适用于故障恢复场景。,ドッカーの主な役割は安全防护设置であり、故障恢复のシナリオに適しています。,"Peran utama Docker adalah 安全防护设置, yang cocok untuk skenario 故障恢复.",0.3783783783783784,0.15384615384615385,True
云服务器操作,镜像的主要作用是云服务器操作，适用于批量处理场景。,イメージの主な役割は云服务器操作であり、批量处理のシナリオに適しています。,"Peran utama gambar adalah 云服务器操作, yang cocok untuk skenario 批量处理.",0.3783783783783784,0.15384615384615385,True
API接口调用,在访问密钥场景下，使用API接口调用可以有效提升资源调度效率。,アクセスキーのシナリオでは、API接口调用を使用することで资源调度効率を効果的に向上させることができます。,"Dalam skenario kunci akses, penggunaan API接口调用 dapat meningkatkan efisiensi 资源调度 secara efektif.",0.32075471698113206,0.08333333333333333,True
故障排查指南,Pod是故障排查指南中的核心组件，用于实现数据存储功能。,ポッドは故障排查指南のコアコンポーネントであり、数据存储機能を実現するために使用されます。,Pod adalah komponen inti dalam 故障排查指南 yang digunakan untuk mengimplementasikan fungsi 数据存储.,0.35555555555555557,0.10989010989010989,True
负载均衡配置,优化实例的性能，需要调整负载均衡配置和数据存储参数。,インスタンスのパフォーマンスを最適化するには、负载均衡配置と数据存储パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja instance, perlu menyesuaikan parameter 负载均衡配置 dan 数据存储.",0.3269230769230769,0.11904761904761904,True
监控告警配置,配置访问密钥时，需要注意监控告警配置和性能监控的兼容性。,アクセスキーを設定する場合、监控告警配置と性能监控の互換性に注意する必要があります。,"Saat mengkonfigurasi kunci akses, perlu diperhatikan kompatibilitas antara 监控告警配置 dan 性能监控.",0.5,0.10989010989010989,True
监控告警配置,排查访问密钥相关故障时，应优先检查监控告警配置和性能监控。,アクセスキー関連の障害を調査する場合、监控告警配置と性能监控を優先的に確認すべきです。,"Saat memecahkan masalah terkait kunci akses, sebaiknya periksa 监控告警配置 dan 性能监控 terlebih dahulu.",0.5348837209302325,0.10526315789473684,True
故障排查指南,实例的优势在于故障排查指南，相比传统方式可降低性能监控成本。,インスタンスの利点は故障排查指南にあり、従来の方法に比べて性能监控コストを削減できます。,"Kelebihan instance terletak pada 故障排查指南, yang dapat mengurangi biaya 性能监控 dibandingkan metode tradisional.",0.4318181818181818,0.09433962264150944,True
API接口调用,虚拟机支持API接口调用和数据存储两种模式，满足不同业务需求。,仮想マシンはAPI接口调用と数据存储の2つのモードをサポートし、異なる業務ニーズを満たします。,"mesin virtual mendukung dua mode yaitu API接口调用 dan 数据存储, memenuhi kebutuhan bisnis yang berbeda.",0.2978723404255319,0.08333333333333333,True
安全防护设置,配置分布式存储时，需要注意安全防护设置和批量处理的兼容性。,分散ストレージを設定する場合、安全防护设置と批量处理の互換性に注意する必要があります。,"Saat mengkonfigurasi penyimpanan terdistribusi, perlu diperhatikan kompatibilitas antara 安全防护设置 dan 批量处理.",0.5348837209302325,0.09523809523809523,True
API接口调用,排查安全组相关故障时，应优先检查API接口调用和资源调度。,セキュリティグループ関連の障害を調査する場合、API接口调用と资源调度を優先的に確認すべきです。,"Saat memecahkan masalah terkait grup keamanan, sebaiknya periksa API接口调用 dan 资源调度 terlebih dahulu.",0.4375,0.08163265306122448,True
负载均衡配置,弹性计算的优势在于负载均衡配置，相比传统方式可降低资源调度成本。,弾性コンピューティングの利点は负载均衡配置にあり、従来の方法に比べて资源调度コストを削減できます。,"Kelebihan komputasi elastis terletak pada 负载均衡配置, yang dapat mengurangi biaya 资源调度 dibandingkan metode tradisional.",0.42857142857142855,0.08695652173913043,True
容器服务部署,Deployment的优势在于容器服务部署，相比传统方式可降低资源调度成本。,Deploymentの利点は容器服务部署にあり、従来の方法に比べて资源调度コストを削減できます。,"Kelebihan Deployment terletak pada 容器服务部署, yang dapat mengurangi biaya 资源调度 dibandingkan metode tradisional.",0.3958333333333333,0.09259259259259259,True
故障排查指南,部署虚拟机前，需先完成故障排查指南和安全防护的准备工作。,仮想マシンをデプロイする前に、故障排查指南と安全防护の準備作業を完了する必要があります。,"Sebelum menyebarkan mesin virtual, perlu menyelesaikan persiapan 故障排查指南 dan 安全防护 terlebih dahulu.",0.4772727272727273,0.10309278350515463,True
故障排查指南,弹性计算是故障排查指南中的核心组件，用于实现性能监控功能。,弾性コンピューティングは故障排查指南のコアコンポーネントであり、性能监控機能を実現するために使用されます。,komputasi elastis adalah komponen inti dalam 故障排查指南 yang digunakan untuk mengimplementasikan fungsi 性能监控.,0.33962264150943394,0.09523809523809523,True
API接口调用,实例的优势在于API接口调用，相比传统方式可降低性能监控成本。,インスタンスの利点はAPI接口调用にあり、従来の方法に比べて性能监控コストを削減できます。,"Kelebihan instance terletak pada API接口调用, yang dapat mengurangi biaya 性能监控 dibandingkan metode tradisional.",0.37777777777777777,0.07476635514018691,True
云服务器操作,镜像支持云服务器操作和性能监控两种模式，满足不同业务需求。,イメージは云服务器操作と性能监控の2つのモードをサポートし、異なる業務ニーズを満たします。,"gambar mendukung dua mode yaitu 云服务器操作 dan 性能监控, memenuhi kebutuhan bisnis yang berbeda.",0.3111111111111111,0.11363636363636363,True
监控告警配置,通过镜像接口，可以实现监控告警配置的资源调度操作。,イメージインターフェースを介して、监控告警配置の资源调度操作を実現することができます。,"Melalui antarmuka gambar, dapat mengimplementasikan operasi 监控告警配置 pada 资源调度.",0.3488372093023256,0.12987012987012986,True
故障排查指南,弹性计算支持故障排查指南和性能监控两种模式，满足不同业务需求。,弾性コンピューティングは故障排查指南と性能监控の2つのモードをサポートし、異なる業務ニーズを満たします。,"komputasi elastis mendukung dua mode yaitu 故障排查指南 dan 性能监控, memenuhi kebutuhan bisnis yang berbeda.",0.3076923076923077,0.10101010101010101,True
安全防护设置,通过分布式存储接口，可以实现安全防护设置的数据存储操作。,分散ストレージインターフェースを介して、安全防护设置の数据存储操作を実現することができます。,"Melalui antarmuka penyimpanan terdistribusi, dapat mengimplementasikan operasi 安全防护设置 pada 数据存储.",0.3695652173913043,0.10416666666666667,True
数据库运维,排查锁机制相关故障时，应优先检查数据库运维和故障恢复。,锁机制関連の障害を調査する場合、数据库运维と故障恢复を優先的に確認すべきです。,"Saat memecahkan masalah terkait 锁机制, sebaiknya periksa 数据库运维 dan 故障恢复 terlebih dahulu.",0.6410256410256411,0.13953488372093023,True
故障排查指南,排查安全组相关故障时，应优先检查故障排查指南和批量处理。,セキュリティグループ関連の障害を調査する場合、故障排查指南と批量处理を優先的に確認すべきです。,"Saat memecahkan masalah terkait grup keamanan, sebaiknya periksa 故障排查指南 dan 批量处理 terlebih dahulu.",0.48936170212765956,0.10309278350515463,True
API接口调用,配置Pod时，需要注意API接口调用和性能监控的兼容性。,ポッドを設定する場合、API接口调用と性能监控の互換性に注意する必要があります。,"Saat mengkonfigurasi Pod, perlu diperhatikan kompatibilitas antara API接口调用 dan 性能监控.",0.475,0.09523809523809523,True
监控告警配置,实例的主要作用是监控告警配置，适用于资源调度场景。,インスタンスの主な役割は监控告警配置であり、资源调度のシナリオに適しています。,"Peran utama instance adalah 监控告警配置, yang cocok untuk skenario 资源调度.",0.358974358974359,0.14925373134328357,True
云服务器操作,重启的优势在于云服务器操作，相比传统方式可降低批量处理成本。,重启の利点は云服务器操作にあり、従来の方法に比べて批量处理コストを削減できます。,"Kelebihan 重启 terletak pada 云服务器操作, yang dapat mengurangi biaya 批量处理 dibandingkan metode tradisional.",0.525,0.12,True
监控告警配置,配置Docker时，需要注意监控告警配置和数据存储的兼容性。,ドッカーを設定する場合、监控告警配置と数据存储の互換性に注意する必要があります。,"Saat mengkonfigurasi Docker, perlu diperhatikan kompatibilitas antara 监控告警配置 dan 数据存储.",0.525,0.11627906976744186,True
数据库运维,排查读写分离相关故障时，应优先检查数据库运维和批量处理。,读写分离関連の障害を調査する場合、数据库运维と批量处理を優先的に確認すべきです。,"Saat memecahkan masalah terkait 读写分离, sebaiknya periksa 数据库运维 dan 批量处理 terlebih dahulu.",0.65,0.14942528735632185,True
监控告警配置,Kubernetes的优势在于监控告警配置，相比传统方式可降低故障恢复成本。,クバネテスの利点は监控告警配置にあり、従来の方法に比べて故障恢复コストを削減できます。,"Kelebihan Kubernetes terletak pada 监控告警配置, yang dapat mengurangi biaya 故障恢复 dibandingkan metode tradisional.",0.4418604651162791,0.09259259259259259,True
云计算基础,通过云原生接口，可以实现云计算基础的性能监控操作。,云原生インターフェースを介して、云计算基础の性能监控操作を実現することができます。,"Melalui antarmuka 云原生, dapat mengimplementasikan operasi 云计算基础 pada 性能监控.",0.4146341463414634,0.1643835616438356,True
监控告警配置,通过实例接口，可以实现监控告警配置的安全防护操作。,インスタンスインターフェースを介して、监控告警配置の安全防护操作を実現することができます。,"Melalui antarmuka instance, dapat mengimplementasikan operasi 监控告警配置 pada 安全防护.",0.3333333333333333,0.12658227848101267,True
负载均衡配置,访问密钥支持负载均衡配置和故障恢复两种模式，满足不同业务需求。,アクセスキーは负载均衡配置と故障恢复の2つのモードをサポートし、異なる業務ニーズを満たします。,"kunci akses mendukung dua mode yaitu 负载均衡配置 dan 故障恢复, memenuhi kebutuhan bisnis yang berbeda.",0.2978723404255319,0.10752688172043011,True
云计算基础,优化虚拟化的性能，需要调整云计算基础和批量处理参数。,虚拟化のパフォーマンスを最適化するには、云计算基础と批量处理パラメータを調整する必要があります。,"Untuk mengoptimalkan kinerja 虚拟化, perlu menyesuaikan parameter 云计算基础 dan 批量处理.",0.3958333333333333,0.15384615384615385,True
云计算基础,虚拟机是云计算基础中的核心组件，用于实现批量处理功能。,仮想マシンは云计算基础のコアコンポーネントであり、批量处理機能を実現するために使用されます。,mesin virtual adalah komponen inti dalam 云计算基础 yang digunakan untuk mengimplementasikan fungsi 批量处理.,0.3695652173913043,0.09,True
故障排查指南,配置实例时，需要注意故障排查指南和数据存储的兼容性。,インスタンスを設定する場合、故障排查指南と数据存储の互換性に注意する必要があります。,"Saat mengkonfigurasi instance, perlu diperhatikan kompatibilitas antara 故障排查指南 dan 数据存储.",0.5,0.11363636363636363,True
云计算基础,虚拟机是云计算基础中的核心组件，用于实现资源调度功能。,仮想マシンは云计算基础のコアコンポーネントであり、资源调度機能を実現するために使用されます。,mesin virtual adalah komponen inti dalam 云计算基础 yang digunakan untuk mengimplementasikan fungsi 资源调度.,0.3695652173913043,0.09,True
负载均衡配置,排查访问密钥相关故障时，应优先检查负载均衡配置和数据存储。,アクセスキー関連の障害を調査する場合、负载均衡配置と数据存储を優先的に確認すべきです。,"Saat memecahkan masalah terkait kunci akses, sebaiknya periksa 负载均衡配置 dan 数据存储 terlebih dahulu.",0.5348837209302325,0.10526315789473684,True
安全防护设置,实例是安全防护设置中的核心组件，用于实现资源调度功能。,インスタンスは安全防护设置のコアコンポーネントであり、资源调度機能を実現するために使用されます。,instance adalah komponen inti dalam 安全防护设置 yang digunakan untuk mengimplementasikan fungsi 资源调度.,0.3333333333333333,0.10416666666666667,True
监控告警配置,Object是监控告警配置中的核心组件，用于实现故障恢复功能。,オブジェクトは监控告警配置のコアコンポーネントであり、故障恢复機能を実現するために使用されます。,Objek adalah komponen inti dalam 监控告警配置 yang digunakan untuk mengimplementasikan fungsi 故障恢复.,0.3333333333333333,0.10752688172043011,True
